"id";"address";"latitude";"longitude";"created_at";"updated_at"
630;"Hotel Bonino, 1720, Avenida Mitre, Norte, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.66222840494069";"-65.45819520950319";"2025-05-14 21:42:03";"2025-05-14 21:42:03"
631;"Avenida Los Álamos, Villa Celestina, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.66052279207356";"-65.45367836952211";"2025-05-14 21:45:27";"2025-05-14 21:45:27"
632;"1848, Avenida Presidente Perón, Carlos Pellegrini, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.66219268564614";"-65.4467797279358";"2025-05-14 21:51:11";"2025-05-14 21:51:11"
633;"900, Doctor Zabala Ortiz, Rafael Origone, El Criollo, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.66734504066193";"-65.44034242630006";"2025-05-14 21:54:42";"2025-05-14 21:54:42"
634;"351, Maipú, Almirante Brown, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67644350659342";"-65.45553445816041";"2025-05-14 21:58:17";"2025-05-14 21:58:17"
635;"550, San Juan, Almirante Brown, Justo Daract, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.681809275150854";"-65.45261085033418";"2025-05-14 22:04:29";"2025-05-14 22:04:29"
636;"1300, Ardiles, Obras Sanitarias, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68721934497653";"-65.43717741966249";"2025-05-14 22:08:45";"2025-05-14 22:08:45"
637;"1300, Avenida Pringles, COVIMER 2, Tres Esquinas, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.695190989003066";"-65.43968796730043";"2025-05-14 22:11:17";"2025-05-14 22:11:17"
638;"15, Lavalle, Güemes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.69239698069505";"-65.46714305877687";"2025-05-14 22:17:42";"2025-05-14 22:17:42"
639;"0, España, Centro, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68812991731024";"-65.46699285507204";"2025-05-15 17:52:20";"2025-05-15 17:52:20"
640;"400, Lavalle, Centro, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68572848513338";"-65.46512603759767";"2025-05-15 17:53:58";"2025-05-15 17:53:58"
641;"799, San Martín, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.301668032090625";"-66.33777737617494";"2025-05-15 18:09:59";"2025-05-15 18:09:59"
642;"Santa Fe, El Brete, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.28946299784452";"-66.35421931743623";"2025-05-15 18:22:13";"2025-05-15 18:22:13"
643;"342, Rivadavia, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.307451599607205";"-66.33484840393068";"2025-05-15 18:31:19";"2025-05-15 18:31:19"
644;"Avenida del Viento Chorrillero, Barrio Juan Francisco Oyola, San Roque, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, 5700, Argentina";"-33.293014381589124";"-66.26569032669069";"2025-05-15 18:45:14";"2025-05-15 18:45:14"
645;"Lucas Rodríguez, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.3030579166598";"-66.31373405456544";"2025-05-15 20:20:21";"2025-05-15 20:20:21"
646;"Río de las Carpas, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, Argentina";"-33.29260185453403";"-66.27538919448854";"2025-05-15 20:33:52";"2025-05-15 20:33:52"
647;"865, Junín, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.30122864461908";"-66.33579254150392";"2025-05-15 20:51:45";"2025-05-15 20:51:45"
648;"1241, Rivadavia, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.29568679221986";"-66.33798122406007";"2025-05-15 21:24:37";"2025-05-15 21:24:37"
649;"804, Avenida España, ATE, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.29298299372958";"-66.33651137351991";"2025-05-19 11:10:37";"2025-05-19 11:10:37"
650;"Avenida de la Fuerza Aérea, Jardín Aeropuerto, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.28200551840801";"-66.34402692317964";"2025-05-19 11:25:31";"2025-05-19 11:25:31"
651;"350, Belgrano, San Martín, Centro, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.685915959948204";"-65.46857535839082";"2025-05-19 11:37:37";"2025-05-19 11:37:37"
652;"499, Lavalle, Centro, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68394299021599";"-65.46461105346681";"2025-05-19 11:40:19";"2025-05-19 11:40:19"
653;"448, Pedernera, Centro, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.68463487389762";"-65.46593070030214";"2025-05-19 11:41:44";"2025-05-19 11:41:44"
654;"0, Profesor Ricardo D'agnillo, Centro, Sarmiento, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.682831500901244";"-65.4653835296631";"2025-05-19 11:43:08";"2025-05-19 11:43:08"
655;"250, Coronel Iseas, ATE, Las Mirandas, Sarmiento, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67901483181432";"-65.46996474266054";"2025-05-19 11:45:22";"2025-05-19 11:45:22"
656;"Pescadores, Centro, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.68433580227985";"-65.4715418815613";"2025-05-19 11:46:36";"2025-05-19 11:46:36"
657;"Riobamba, 70 Viviendas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.27330058287578";"-66.31770372390748";"2025-05-19 11:47:20";"2025-05-19 11:47:20"
658;"Avenida 25 de Mayo, San Antonio, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.689665370377064";"-65.47310829162599";"2025-05-19 11:48:12";"2025-05-19 11:48:12"
659;"300, Potosí, Militar Aeronáutico, San Antonio, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68770141388428";"-65.47330141067506";"2025-05-19 11:49:36";"2025-05-19 11:49:36"
660;"Ruta Nacional 188, Canalejas (San Luis), Distrito Bowen, Gobernador Dupuy, San Luis, Argentina";"-35.1687304221685";"-66.49579167366029";"2025-05-19 11:50:19";"2025-05-19 11:50:19"
661;"1650, General Guido, Viva San Luis, El Criollo, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.66754148483244";"-65.43930172920228";"2025-05-19 11:57:17";"2025-05-19 11:57:17"
662;"Ruta Nacional 79, Bajo Hondo, Ulapes, Departamento General San Martín, La Rioja, F5273, Argentina";"-31.89701603889254";"-65.82516431808473";"2025-05-19 11:57:35";"2025-05-19 11:57:35"
663;"RP51b, El Cadillo, Departamento General San Martín, La Rioja, Argentina";"-31.896815645661572";"-65.82503557205202";"2025-05-19 11:59:10";"2025-05-19 11:59:10"
664;"1235, Colón, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.29553434146618";"-66.33589982986452";"2025-05-19 12:01:06";"2025-05-19 12:01:06"
665;"1350, Agüero, Viva San Luis, El Criollo, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67221136641525";"-65.44426918029787";"2025-05-19 12:01:20";"2025-05-19 12:01:20"
666;"Avenida Mitre, Teodoro Fels, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.661045195418176";"-65.45763194561006";"2025-05-19 12:03:08";"2025-05-19 12:03:08"
667;"1700, Las Heras, Belgrano, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.66154080591561";"-65.46243846416475";"2025-05-19 12:04:52";"2025-05-19 12:04:52"
668;"Ruta Nacional 188, Municipio de Rancul, Comisión Municipal de Nueva Galia, Gobernador Dupuy, San Luis, Argentina";"-35.09491607522626";"-65.11738836765291";"2025-05-19 12:05:41";"2025-05-19 12:05:41"
669;"Terminal de Ómnibus, Acceso Ómnibus, SUPE, Colón, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.66481801428328";"-65.46655833721162";"2025-05-19 12:06:39";"2025-05-19 12:06:39"
670;"Ruta Nacional 188, Municipio de Rancul, Comisión Municipal de Nueva Galia, Departamento Rancul, La Pampa, Argentina";"-35.0949467994159";"-65.1169538497925";"2025-05-19 12:07:39";"2025-05-19 12:07:39"
671;"Policlínico Regional Villa Mercedes, Los Tamarindos, Los Acacios, Almirante Brown, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67529174223693";"-65.45251965522768";"2025-05-19 12:08:01";"2025-05-19 12:08:01"
672;"950, Chacabuco, Pablo Díaz, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67046130665575";"-65.4829251766205";"2025-05-19 12:10:29";"2025-05-19 12:10:29"
673;"Municipio de Desaguadero, Juan Martín de Pueyrredón, San Luis, Argentina";"-33.405077629869126";"-67.15058326721193";"2025-05-19 12:11:04";"2025-05-19 12:11:04"
674;"750, Buenos Aires, Santa Rita de Casia, Hipólito Yrigoyen, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.689852836605034";"-65.4504704475403";"2025-05-19 12:13:15";"2025-05-19 12:13:15"
675;"Municipio de Desaguadero, Juan Martín de Pueyrredón, San Luis, Argentina";"-33.405794140708416";"-67.14895248413087";"2025-05-19 12:14:34";"2025-05-19 12:14:34"
676;"Municipalidad de Villa Mercedes, 1017, Avenida Mitre, San Martín, Almirante Brown, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67458192628752";"-65.46179473400117";"2025-05-19 12:15:12";"2025-05-19 12:15:12"
677;"600, Avenida 25 de Mayo, Sarmiento, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68033617736369";"-65.47029733657838";"2025-05-19 12:20:07";"2025-05-19 12:20:07"
678;"1699, Doctor Juan B. Justo, Rafael Origone, Norte, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.663219609448845";"-65.45504093170167";"2025-05-19 12:22:50";"2025-05-19 12:22:50"
679;"101, Ayacucho, Centro, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68945112275867";"-65.46959996223451";"2025-05-19 12:24:25";"2025-05-19 12:24:25"
680;"1000, Lavalle, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.299116863744764";"-66.33855521678926";"2025-05-19 12:25:16";"2025-05-19 12:25:16"
681;"625, Chacabuco, Federal, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67227833228027";"-65.47657907009126";"2025-05-19 12:25:45";"2025-05-19 12:25:45"
682;"1552, General Paz, Poder Judicial, Almirante Brown, Norte, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.66540289801581";"-65.45794844627382";"2025-05-19 12:27:07";"2025-05-19 12:27:07"
683;"1350, Almafuerte, SUPE, Colón, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.66711287879111";"-65.46765804290773";"2025-05-19 12:28:17";"2025-05-19 12:28:17"
684;"1249, Avenida Mitre, San Martín, Almirante Brown, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.670550596281075";"-65.46058237552644";"2025-05-19 12:29:34";"2025-05-19 12:29:34"
685;"Ruta Nacional 7, Municipio de Justo Daract, General Pedernera, San Luis, 5738, Argentina";"-33.865996992037736";"-65.12437820434572";"2025-05-19 12:29:40";"2025-05-19 12:29:40"
686;"Ruta Nacional 7 Libertador General San Martín, Municipio de Justo Daract, Pedanía Tres de Febrero, General Pedernera, San Luis, X5800, Argentina";"-33.86784996393825";"-65.12231826782228";"2025-05-19 12:31:20";"2025-05-19 12:31:20"
687;"750, Pueyrredón, Sarmiento, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67835415142451";"-65.46856462955476";"2025-05-19 12:31:24";"2025-05-19 12:31:24"
688;"250, Avenida Presidente Perón, 9 de Julio, Pringles, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.69066518553439";"-65.45526623725893";"2025-05-19 12:32:54";"2025-05-19 12:32:54"
689;"250, Avenida Presidente Perón, 9 de Julio, Pringles, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.69066518553439";"-65.45526623725893";"2025-05-19 12:32:55";"2025-05-19 12:32:55"
690;"250, Avenida Presidente Perón, 9 de Julio, Pringles, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.69066518553439";"-65.45526623725893";"2025-05-19 12:33:37";"2025-05-19 12:33:37"
691;"Avenida Los Eucaliptos, Las Chacras, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, 5700, Argentina";"-33.27586596062711";"-66.23116493225099";"2025-05-19 12:35:04";"2025-05-19 12:35:04"
692;"Ruta Nacional 146, Juan Martín de Pueyrredón, San Luis, Argentina";"-34.08678665571844";"-66.70929551124574";"2025-05-19 12:35:56";"2025-05-19 12:35:56"
693;"550, Pellegrini, Eva Perón 1, Carlos Pellegrini, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.659460115652394";"-65.44586777687074";"2025-05-19 12:35:59";"2025-05-19 12:35:59"
694;"0, Tucumán, Centro, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68549637289138";"-65.46618819236757";"2025-05-19 12:36:51";"2025-05-19 12:36:51"
695;"Avenida Los Álamos, Remedios de Escalada, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.648341411555194";"-65.44969797134401";"2025-05-19 12:38:11";"2025-05-19 12:38:11"
696;"RP2B;RP7, Unión, Quintas de Betbeder, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.67733633656512";"-65.50299882888795";"2025-05-19 12:39:02";"2025-05-19 12:39:02"
697;"1100, 1º de Mayo, COVIMER 2, Tres Esquinas, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.696985176468615";"-65.44460177421571";"2025-05-19 12:40:57";"2025-05-19 12:40:57"
698;"Doctor Ernesto Moretti Arrospide, Jardín del Sur, Tres Esquinas, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.70164453310321";"-65.43005347251894";"2025-05-19 12:42:40";"2025-05-19 12:42:40"
699;"Intendente Leyes, Teodoro Fels, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.66738968710372";"-65.46652078628541";"2025-05-19 12:44:41";"2025-05-19 12:44:41"
700;"Avenida del Fundador, Alto Las Lomas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.29407259424596";"-66.2968146800995";"2025-05-19 12:44:59";"2025-05-19 12:44:59"
701;"Los Acacios, Almirante Brown, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67363103158866";"-65.45472979545595";"2025-05-19 12:46:43";"2025-05-19 12:46:43"
702;"Ruta Provincial 30, La Punilla, Comisión Municipal de La Punilla, General Pedernera, San Luis, Argentina";"-33.145133280513754";"-65.08356571197511";"2025-05-19 12:47:37";"2025-05-19 12:47:37"
703;"201, Maipú, Almirante Brown, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.675782806445994";"-65.45871019363405";"2025-05-19 12:48:15";"2025-05-19 12:48:15"
704;"Santiago del Estero, Teodoro Fels, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.66266150020715";"-65.46162307262422";"2025-05-19 12:49:32";"2025-05-19 12:49:32"
705;"Pedernera, Lafinur, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.69336998431316";"-65.47024905681612";"2025-05-19 12:51:34";"2025-05-19 12:51:34"
706;"Avenida Jorge Newbery, Quintas de Belletini, Tres Esquinas, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.70015392350837";"-65.42871236801149";"2025-05-19 12:53:34";"2025-05-19 12:53:34"
707;"252, Madre Cabrini, Almirante Brown, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.67234529809315";"-65.45663952827455";"2025-05-19 12:54:47";"2025-05-19 12:54:47"
708;"Landaburu de Catnich, Complejo La Ribera, La Ribera 2.294 Viviendas, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.69510172496677";"-65.504989027977";"2025-05-19 12:56:19";"2025-05-19 12:56:19"
709;"Ruta Provincial 30, Pedanía Achiras, Departamento Río Cuarto, Córdoba, X5800, Argentina";"-33.145663283505066";"-65.0832760334015";"2025-05-19 12:57:28";"2025-05-19 12:57:28"
710;"2000, Avenida Los Álamos, Villa Celestina, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.657959844243415";"-65.4528844356537";"2025-05-19 12:57:34";"2025-05-19 12:57:34"
711;"800, Federico García Lorca, Los Poetas, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67224708154975";"-65.4880052804947";"2025-05-19 12:58:50";"2025-05-19 12:58:50"
712;"Héctor Aubert, Jardín del Sur, Tres Esquinas, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.70452749503767";"-65.43385148048402";"2025-05-19 13:01:00";"2025-05-19 13:01:00"
713;"Escuela N° 69 Maestra Olga Esther Sarden, Carlos Gardel, Obras Sanitarias, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68970554174605";"-65.43598115444185";"2025-05-19 13:02:12";"2025-05-19 13:02:12"
714;"Ruta Provincial 30, La Punilla, Comisión Municipal de La Punilla, General Pedernera, San Luis, Argentina";"-33.14533090912213";"-65.08341550827028";"2025-05-19 13:03:02";"2025-05-19 13:03:02"
715;"Avenida Mario Erns, Complejo La Ribera, La Ribera 2.294 Viviendas, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.691227576448966";"-65.50415754318239";"2025-05-19 13:03:33";"2025-05-19 13:03:33"
716;"1098, Avenida Presidente Perón, Almirante Brown, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67555066735121";"-65.45078158378602";"2025-05-19 13:05:02";"2025-05-19 13:05:02"
717;"1044, Falucho, Cuatro Avenidas, Antártida Argentina, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.299121347410114";"-66.34619414806367";"2025-05-19 13:05:30";"2025-05-19 13:05:30"
718;"Ruta Provincial 30, La Punilla, Comisión Municipal de La Punilla, General Pedernera, San Luis, Argentina";"-33.14480988728531";"-65.08365154266359";"2025-05-19 13:06:18";"2025-05-19 13:06:18"
719;"650, Montevideo, ATE, Las Mirandas, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.6787291328093";"-65.47564029693605";"2025-05-19 13:06:25";"2025-05-19 13:06:25"
720;"250, León Guillet, Pringles, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.689495757723215";"-65.46062529087068";"2025-05-19 13:07:26";"2025-05-19 13:07:26"
721;"ATE, Quintas de Betbeder, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.68401441072476";"-65.48804283142091";"2025-05-19 13:08:25";"2025-05-19 13:08:25"
722;"300, Lamadrid, ATE, Las Mirandas, San Antonio, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.6851660582356";"-65.47641813755037";"2025-05-19 13:11:37";"2025-05-19 13:11:37"
723;"Avenida del Fundador, Alto Las Lomas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.29406362639601";"-66.29746913909914";"2025-05-19 13:11:48";"2025-05-19 13:11:48"
724;"102, 9 de Julio, El Faro, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.303932187540404";"-66.32235467433931";"2025-05-19 13:25:59";"2025-05-19 13:25:59"
725;"752, San Juan, Almirante Brown, Sarmiento, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.679474626657175";"-65.4632753133774";"2025-05-19 13:26:19";"2025-05-19 13:26:19"
726;"Jorge Luis Ruffa, La Ribera 520 Viviendas, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.701448166851335";"-65.4981815814972";"2025-05-19 13:31:15";"2025-05-19 13:31:15"
727;"Ciudad de Rosario, San Cayetano, Pedro Payer, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.29645800959688";"-66.31437778472902";"2025-05-19 13:32:53";"2025-05-19 13:32:53"
728;"Avenida Mario Erns, Complejo La Ribera, La Ribera 2.294 Viviendas, Municipio de Villa Mercedes, General Pedernera, San Luis, D5730, Argentina";"-33.69384309218334";"-65.50255894660951";"2025-05-19 13:32:58";"2025-05-19 13:32:58"
729;"349, General Paz, Poder Judicial, Almirante Brown, Centro, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68685332788901";"-65.46433746814729";"2025-05-19 13:34:20";"2025-05-19 13:34:20"
730;"140, Libertad, La Rioja, San Martín, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.675939053560796";"-65.46642959117891";"2025-05-19 13:36:09";"2025-05-19 13:36:09"
731;"850, Centenario, El Criollo, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.663496430289456";"-65.4403853416443";"2025-05-19 13:38:34";"2025-05-19 13:38:34"
732;"600, Ministro Berrondo, Eva Perón 1, Carlos Pellegrini, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.657723191900516";"-65.4448163509369";"2025-05-19 13:40:57";"2025-05-19 13:40:57"
733;"2150, Brasil, Villa Celestina, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.656039815888676";"-65.44837296009065";"2025-05-19 13:42:30";"2025-05-19 13:42:30"
734;"2, Uruguay, San José, Güemes, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.694173373492184";"-65.46085596084596";"2025-05-19 13:43:37";"2025-05-19 13:43:37"
735;"50, 1º de Mayo, ATE II, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.69804292615112";"-65.44047117233278";"2025-05-19 13:45:12";"2025-05-19 13:45:12"
736;"700, Lamadrid, ATE, Las Mirandas, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.6780550579571";"-65.4742991924286";"2025-05-19 13:46:38";"2025-05-19 13:46:38"
737;"Héroes de Malvinas, Sol Naciente, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.70205511563397";"-65.42861580848695";"2025-05-19 13:48:35";"2025-05-19 13:48:35"
738;"950, Colón, Santos Fredes, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.66779150403696";"-65.48210978507997";"2025-05-19 13:51:37";"2025-05-19 13:51:37"
739;"550, General Paz, Poder Judicial, Almirante Brown, Centro, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68330466678391";"-65.46328604221345";"2025-05-19 13:53:04";"2025-05-19 13:53:04"
740;"550, Belgrano, San Martín, Sarmiento, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68236279628005";"-65.4675078392029";"2025-05-19 13:54:19";"2025-05-19 13:54:19"
741;"700, Pedernera, San Martín, Sarmiento, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68015315436069";"-65.46460032463075";"2025-05-19 13:55:37";"2025-05-19 13:55:37"
742;"1650, Avenida Presidente Perón, Rafael Origone, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.66571096494779";"-65.44785261154176";"2025-05-19 13:56:48";"2025-05-19 13:56:48"
743;"1000, Belgrano, San Martín, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67433639110466";"-65.46511530876161";"2025-05-19 13:57:57";"2025-05-19 13:57:57"
744;"700, Belgrano, San Martín, Sarmiento, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67970229115464";"-65.46670317649843";"2025-05-19 13:59:12";"2025-05-19 13:59:12"
745;"900, Montevideo, ATE, Las Mirandas, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67426496255619";"-65.47430992126466";"2025-05-19 14:00:48";"2025-05-19 14:00:48"
746;"1198, Madre Cabrini, Almirante Brown, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.67213547170519";"-65.45770168304445";"2025-05-19 14:04:04";"2025-05-19 14:04:04"
747;"Ruta Nacional 20, Encón, 25 de Mayo, San Juan, Argentina";"-32.33922459393058";"-67.26662635803224";"2025-05-19 14:04:22";"2025-05-19 14:04:22"
748;"1649, San Martín, Almirante Brown, Norte, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.66384468750117";"-65.45634448528291";"2025-05-19 14:06:28";"2025-05-19 14:06:28"
749;"349, Buenos Aires, Pringles, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.688004937365015";"-65.4590427875519";"2025-05-19 14:08:33";"2025-05-19 14:08:33"
750;"Belgrano, San Luis, Argentina";"-32.3396506361177";"-67.26576805114748";"2025-05-19 14:08:44";"2025-05-19 14:08:44"
751;"1399, Belgrano, San Martín, Teodoro Fels, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.667175383971816";"-65.46298027038576";"2025-05-19 14:10:37";"2025-05-19 14:10:37"
752;"Ruta Provincial 55, Municipio de Santa Rosa del Conlara, Junín, San Luis, Argentina";"-32.3221721954161";"-65.1731836795807";"2025-05-19 14:11:58";"2025-05-19 14:11:58"
753;"1400, Uruguay, ATE II, Villa Mercedes, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.699721017073095";"-65.43882429599763";"2025-05-19 14:12:10";"2025-05-19 14:12:10"
754;"600, Chile, Libertad, Hipólito Yrigoyen, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.68427777333796";"-65.44995546340944";"2025-05-19 14:13:04";"2025-05-19 14:13:04"
